time (s),X (pixels),Y (pixels),R (pixels),Theta (°)
77.9575790999952,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
77.9909281,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
78.0242978999886,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
78.0574418999895,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
78.0894543999893,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
78.1224032999889,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
78.1557839999878,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
78.1901100999967,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
78.2244512999896,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
78.2578549999889,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
78.2909562999994,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
78.3243700999883,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
78.3564272999938,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
78.3894839999994,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
78.4228355999949,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
78.4562242999964,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
78.4894185000012,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
78.5236144999944,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
78.5572409000015,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
78.5906124999892,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
78.624530999994,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
78.6581777999963,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
78.6915540999908,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
78.7248642999912,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
78.7583752999926,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
78.7905214999919,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
78.8249190999923,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
78.8582908999961,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
78.8916560999933,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
78.9250183999975,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
78.9583989999956,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
78.9916652999964,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
79.0249905999954,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
79.0584956999955,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
79.0917067999981,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
79.1252421999961,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
79.1584707000002,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
79.1918944999925,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
79.2252414999966,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
79.2586147999973,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
79.2919619999884,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
79.3253433999926,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
79.3587794999912,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
79.3921715999895,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
79.4255445999879,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
79.458629899993,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
79.4919594999956,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
79.5253577999974,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
79.5574322999892,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
79.5902981999971,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
79.6237279999914,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
79.6571069999918,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
79.690935199993,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
79.7235497999936,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
79.7581235999969,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
79.7923549999978,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
79.8257619999931,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
79.859077999994,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
79.8924699999916,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
79.9258234000008,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
79.9592112999962,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
79.9925707999937,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
80.0259331999987,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
80.0592940999923,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
80.0925665999966,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
80.1259734999912,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
80.159327699992,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
80.1926998999988,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
80.2260813999892,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
80.2595321999979,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
80.2927447999973,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
80.3261268999922,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
80.3594794999954,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
80.3928665999993,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
80.4262293999927,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
80.4595561999886,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
80.493132299991,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
80.5261240999971,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
80.5596895999915,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
80.5930139999982,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
80.6264096999948,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
80.6597571999882,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
80.6931056999892,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
80.7263623999897,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
80.7583067999949,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
80.7912082999974,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
80.8247139000014,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
80.8580150999915,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
80.8912399999972,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
80.9248709999956,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
80.9599768999906,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
80.9933149999997,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
81.0266877999966,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
81.0599910999881,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
81.0934190999978,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
81.1267596999969,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
81.1600909999979,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
81.1934559999936,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
81.226834599991,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
81.2601920999878,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
81.2935545999935,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
81.3269274999911,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
81.3604358999874,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
81.3927227999957,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
81.4261986999918,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
81.4603706999915,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
81.4938151999959,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
81.5256993999938,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
81.5585053999966,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
81.5919186999963,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
81.6254061999934,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
81.6585053000017,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
81.6920298999903,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
81.7268379000016,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
81.7606766999961,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
81.7940253999986,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
81.8273288999917,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
81.8606704999984,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
81.8938287999918,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
81.9272746999923,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
81.9593416999996,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
81.9921524999954,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
82.025682099993,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
82.0589873999998,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
82.0930720999895,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
82.1275634999911,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
82.1609097999899,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
82.1942891999934,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
82.2276436999964,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
82.2610140999896,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
82.2944905999902,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
82.3277156999975,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
82.3611311999994,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
82.3944886999961,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
82.4277475999988,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
82.4611931999971,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
82.4945733999921,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
82.5278825999994,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
82.5612619999883,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
82.5946006999875,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
82.6280077999982,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
82.6614051999932,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
82.6947451999877,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
82.7279201999918,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
82.761396899994,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
82.7947526999924,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
82.8280449999875,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
82.8614813999884,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
82.8948120999994,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
82.9282458999951,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
82.9615865999949,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
82.994972799992,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
83.0282370999921,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
83.061615499988,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
83.0948691999947,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
83.1283709999989,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
83.1602589999966,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
83.1931127999997,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
83.2266810000001,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
83.2600435999921,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
83.2934187999927,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
83.3285799000005,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
83.3618209999986,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
83.3951287999953,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
83.4286120999896,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
83.4619621999882,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
83.4953005999996,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
83.5289642999996,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
83.5620490000001,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
83.5970081999985,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
83.6274039999989,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
83.660412199999,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
83.6934772999957,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
83.7270047999918,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
83.7601471999951,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
83.7936045999959,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
83.8269694999908,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
83.8602914999938,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
83.8935558999947,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
83.9270727999974,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
83.9619144999888,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
83.9957181999926,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
84.0290668999951,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
84.0624069999903,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
84.0960535999911,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
84.1292019999964,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
84.1625932999887,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
84.1958822000015,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
84.2292386999907,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
84.2625703999947,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
84.2956819999963,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
84.329264,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
84.3611744999944,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
84.3940463999897,-22.6442841485014,205.4711431703,206.715152517439,96.2889962368257
84.4276105999888,-16.6442841485014,195.078838324887,195.787602664222,94.8767115304447
84.4608165999962,0.355715851498584,165.633974596216,165.634356563808,89.8769516597497
84.4948680999951,11.9896904477141,143.483339501605,143.983406653561,85.2233728019999
84.5283865999954,33.0518682742052,121.002577388072,125.435440490205,74.7223337476914
84.5616906999931,57.578147715834,100.521815274538,115.844198993626,60.1962397297588
84.5947753999935,70.8101985234029,81.6032309874963,108.042452408868,49.0505920714784
84.6284276999941,77.8101985234029,69.4788753345142,104.315584224028,41.7625464667993
84.6628259999998,80.3101985234029,65.148748315592,103.412220718621,39.0494442476165
84.6974788999942,81.078147715834,59.8186212966698,100.75680369516,36.4195236633699
84.7291034999944,80.7480206969119,50.3904180663943,95.1810752165308,31.9660288783999
84.7611854999996,80.1858428704208,37.3641386247655,88.4638245386808,24.9840725533138
84.7944524999912,76.159563428792,22.3378591831366,79.3678716770824,16.3465925588883
84.8285017000017,68.6691823720254,5.31157974150781,68.8743020798968,4.42303689427562
84.8612570999976,66.7050807568876,0.713503530154494,66.7088966036048,0.612834607140079
84.8946442000015,55.9467505076899,-6.65252187362994,56.3408816016294,-6.78109237147153
84.9291788999981,47.2864964698455,-11.6525218736299,48.701067898026,-13.8432378855932
84.962845099988,42.5903440471389,-15.5185472774144,45.3294905735218,-20.0201084622217
84.996404999998,38.2602170282167,-18.0185472774144,42.290805774242,-25.2179659579409
85.0300692999881,35.5281662206478,-17.2864964698455,39.5104233741422,-25.9455864627727
85.0632756999985,29.1980392017256,-16.3223948547077,33.4506512196474,-29.2062233997215
85.0964777999907,20.6358613752346,-15.4922678357856,25.8040527319569,-36.8972031100142
85.1298913999926,18.7698359714501,-14.2602170282167,23.5724528228817,-37.225432319421
85.163438699994,17.4038105676657,-13.8941916244322,22.2697369353936,-38.6018341144764
85.1965764999914,17.4038105676657,-13.8941916244322,22.2697369353936,-38.6018341144764
85.230038099995,16.9038105676657,-13.0281662206478,21.3417882751271,-37.6222905918536
85.2634871999908,15.0377851638812,-11.7961154130789,19.1123865980606,-38.1117617441176
85.2969270999893,15.0377851638812,-11.7961154130789,19.1123865980606,-38.1117617441176
85.3302108999924,13.1717597600968,-10.56406460551,16.8847480338646,-38.7304423199512
85.363769299991,12.6717597600968,-9.6980392017256,15.9569878039627,-37.4278037798308
85.3969133999926,11.6717597600968,-7.96598839415672,14.1310631940153,-34.3135778942493
85.4302745999885,11.6717597600968,-7.96598839415672,14.1310631940153,-34.3135778942493
85.4636432999978,11.6717597600968,-7.96598839415672,14.1310631940153,-34.3135778942493
85.5138296999939,10.3057343563124,-7.59996299037228,12.8049833298566,-36.4069160580797
85.5455633999954,10.3057343563124,-7.59996299037228,12.8049833298566,-36.4069160580797
85.5783413999889,10.3057343563124,-7.59996299037228,12.8049833298566,-36.4069160580797
85.6118378999963,10.3057343563124,-7.59996299037228,12.8049833298566,-36.4069160580797
85.6451864999981,9.80573435631237,-6.73393758658784,11.8953075490559,-34.4787354609112
85.678551399993,7.30573435631237,-2.40381056766565,7.69103762376859,-18.2127904443585
85.7119777999906,-6.89041806639426,10.1846467004542,12.2965397385917,124.080298700505
85.7462162000011,-33.4788753345142,20.2372055837119,39.1200662512394,148.848008990761
85.7793869000016,-59.1654088139874,22.7275866404785,63.3805080022771,158.986400462571
85.8134515999991,-88.1461709275205,12.9237390631851,89.0885541501093,171.658886616057
85.8636351999885,-122.189110867545,-2.11215932167712,122.207364882814,-179.009684557786
85.8971331999928,-147.303847577293,-16.6121593216771,148.237604366784,-173.565666654605
85.9302914,-157.696152422707,-22.6121593216771,159.309090255749,-171.839941566056
85.9640692999965,-169.58845726812,-26.0140831103238,171.572076278897,-171.279070620961
85.9972398999962,-183.712812921102,-29.549981495186,186.07417617109,-170.862311848725
86.0470945999987,-197.605117766515,-29.487803668695,199.793175891275,-171.512615392795
86.0807408999972,-212.497422611929,-27.693575034635,214.29439730173,-172.574817156276
86.1136629999964,-223.05960043842,-23.3993464005751,224.283558826147,-174.011474025485
86.1470319999935,-236.889727457342,-9.44486372867072,237.077937450255,-177.716809573745
86.1825036999944,-253.817930687617,3.87564434701804,253.847518320839,179.125196522298
86.2304130999983,-263.282032302755,12.2679491924313,263.567697396432,177.332162577878
86.2642302999884,-267.14805770654,16.9641016151379,267.686132401336,176.366553646473
86.3145824999956,-267.64805770654,17.8301270189224,268.241302232885,176.188712162321
86.3473165999894,-274.049981495186,34.9185842870423,276.265632835724,172.738679763525
86.3809041999921,-278.317930687617,46.3108891324555,282.14458880949,170.552787659564
86.4312725999916,-278.987803668695,57.4711431702999,284.845794936811,168.359967421094
86.4643522999977,-276.229473419497,78.6935750346354,287.220125926692,164.098553504807
86.4974753999995,-273.899346400575,84.6576766497731,286.684101711971,162.824501438701
86.530694599991,-273.167295593006,87.389727457342,286.805397171437,162.259858109973
86.5644994999893,-273.167295593006,87.389727457342,286.805397171437,162.259858109973
86.5976692999975,-271.569219381653,90.6217782649109,286.290320499061,161.546310857664
86.6310727999953,-269.605117766515,95.2198544762642,285.926109707346,160.547662372478
86.6645146999945,-268.873066958946,97.9519052838331,286.159574162115,159.983045563623
86.6976454999967,-268.873066958946,97.9519052838331,286.159574162115,159.983045563623
86.7311857999885,-268.873066958946,97.9519052838331,286.159574162115,159.983045563623
86.7629836999986,-268.007041555162,98.4519052838331,285.518041421496,159.829282732493
86.7960268999886,-268.007041555162,98.4519052838331,285.518041421496,159.829282732493
86.8296120000014,-268.007041555162,98.4519052838331,285.518041421496,159.829282732493
86.8628411999962,-267.141016151378,98.9519052838331,284.878574255228,159.674828481698
86.8960156999965,-255.114736709749,100.121778264911,274.058204346107,158.572085908417
86.9304502000014,-238.856406460551,97.9615242270665,258.164372321469,157.700128818255
86.9641770000017,-217.767949192431,97.4352447854377,238.571806007909,155.894972323877
86.9979068999965,-207.473720558371,97.6051177665155,229.286074013553,154.805563186717
87.0483012999903,-198.545517328096,98.1410161513777,221.476819334002,153.696820476186
87.0814919999975,-193.215390309174,98.9089653438089,217.060292263945,152.891621728175
87.1148725999956,-193.215390309174,98.9089653438089,217.060292263945,152.891621728175
87.1482792999886,-193.215390309174,98.9089653438089,217.060292263945,152.891621728175
87.1816080999997,-193.215390309174,98.9089653438089,217.060292263945,152.891621728175
87.2149531999894,-193.215390309174,98.9089653438089,217.060292263945,152.891621728175
87.2484545999905,-193.215390309174,98.9089653438089,217.060292263945,152.891621728175
87.2816131,-192.215390309174,97.17691453624,215.383632132276,153.180545265993
87.3150190999877,-191.349364905389,97.67691453624,214.83798333399,152.95733597081
87.3482337999885,-191.349364905389,97.67691453624,214.83798333399,152.95733597081
87.3817551999964,-191.349364905389,97.67691453624,214.83798333399,152.95733597081
87.4151339999953,-191.349364905389,97.67691453624,214.83798333399,152.95733597081
87.4484488000016,-191.349364905389,97.67691453624,214.83798333399,152.95733597081
87.4817119999934,-191.349364905389,97.67691453624,214.83798333399,152.95733597081
87.5151968999999,-191.349364905389,97.67691453624,214.83798333399,152.95733597081
87.5485595999926,-191.349364905389,97.67691453624,214.83798333399,152.95733597081
87.5819069999998,-191.349364905389,97.67691453624,214.83798333399,152.95733597081
87.6152933999983,-191.349364905389,97.67691453624,214.83798333399,152.95733597081
87.6485969999922,-191.349364905389,97.67691453624,214.83798333399,152.95733597081
87.681955299995,-191.349364905389,97.67691453624,214.83798333399,152.95733597081
87.7153355999908,-191.349364905389,97.67691453624,214.83798333399,152.95733597081
87.7487162999896,-191.349364905389,97.67691453624,214.83798333399,152.95733597081
87.7820819999906,-191.349364905389,97.67691453624,214.83798333399,152.95733597081
87.8154179999983,-191.349364905389,97.67691453624,214.83798333399,152.95733597081
87.8489699999918,-191.349364905389,97.67691453624,214.83798333399,152.95733597081
87.8822787999961,-191.349364905389,97.67691453624,214.83798333399,152.95733597081
87.9144588999916,-191.349364905389,97.67691453624,214.83798333399,152.95733597081
87.9475638000004,-191.349364905389,97.67691453624,214.83798333399,152.95733597081
87.9803829999873,-191.349364905389,97.67691453624,214.83798333399,152.95733597081
88.0137309999991,-191.349364905389,97.67691453624,214.83798333399,152.95733597081
88.0469566999964,-191.349364905389,97.67691453624,214.83798333399,152.95733597081
88.0803133000009,-191.349364905389,97.67691453624,214.83798333399,152.95733597081
88.1137811999943,-191.349364905389,97.67691453624,214.83798333399,152.95733597081
88.1489681999956,-191.349364905389,97.67691453624,214.83798333399,152.95733597081
88.1824457999901,-191.349364905389,97.67691453624,214.83798333399,152.95733597081
88.2157867999922,-191.349364905389,97.67691453624,214.83798333399,152.95733597081
88.2491460999881,-191.349364905389,97.67691453624,214.83798333399,152.95733597081
88.282478699999,-191.349364905389,97.67691453624,214.83798333399,152.95733597081
88.3156504999934,-191.349364905389,97.67691453624,214.83798333399,152.95733597081
88.3491892999882,-191.349364905389,97.67691453624,214.83798333399,152.95733597081
88.3825469000003,-191.349364905389,97.67691453624,214.83798333399,152.95733597081
88.4159140999982,-191.349364905389,97.67691453624,214.83798333399,152.95733597081
88.4492912999995,-191.349364905389,97.67691453624,214.83798333399,152.95733597081
88.4823273999937,-191.349364905389,97.67691453624,214.83798333399,152.95733597081
88.5157930999994,-178.457060059976,99.3467875173178,204.24668045102,150.895376657038
88.5491077999905,-150.172450369149,98.3564064605512,179.515312833496,146.776949616199
88.5991453999886,-96.2013071988495,94.875644347018,135.115059845412,135.397503033327
88.6328915999911,-61.3807991231608,74.5647552145627,96.5790102517388,129.460795921532
88.6663662999927,-49.916697508023,62.7083487540117,80.1499450627524,128.520265988439
88.6994292000018,-36.1846467004541,42.9237390631851,56.1406807226372,130.130837736308
88.7326533999876,-25.2205450853164,31.9333580064186,40.6917098186667,128.301213915091
88.7659979000018,-20.9884942777475,28.6032309874964,35.4776227356218,126.270496572627
88.7993233999878,-18.6224688739631,26.505154776143,32.3932026306295,125.09180081789
88.8315079999884,-12.3904180663942,19.7109261420831,23.2818184263747,122.153739168356
88.8643805999891,-3.92631645125644,13.0506721042387,13.6284996697275,106.744001527112
88.8977089999971,-1.19426564368756,12.3186212966698,12.3763767346692,95.5374057181619
88.9309930000018,-1.19426564368756,12.3186212966698,12.3763767346692,95.5374057181619
88.965306699989,-1.19426564368756,12.3186212966698,12.3763767346692,95.5374057181619
88.9988842999883,-1.19426564368756,12.3186212966698,12.3763767346692,95.5374057181619
89.0331609999994,1.80573435631244,7.1224688739632,7.34780507540461,75.7737487095436
89.0663702999882,8.30573435631244,-4.13586137523451,9.27850055304118,-26.4711248879899
89.0995020999981,8.30573435631244,-4.13586137523451,9.27850055304118,-26.4711248879899
89.1331136999943,8.30573435631244,-4.13586137523451,9.27850055304118,-26.4711248879899
89.16502819999,8.30573435631244,-4.13586137523451,9.27850055304118,-26.4711248879899
89.1979835999955,8.30573435631244,-4.13586137523451,9.27850055304118,-26.4711248879899
89.2315365999966,8.30573435631244,-4.13586137523451,9.27850055304118,-26.4711248879899
89.2645327999926,8.30573435631244,-4.13586137523451,9.27850055304118,-26.4711248879899
89.297745799995,3.80573435631244,3.65836725882544,5.27894544310347,43.8689307417399
89.332296099994,-2.56990999070542,42.7013071988497,42.7785702642206,93.4441007861058
89.3663736000017,-2.96479222419013,131.385263290251,131.418710246225,91.2926964034176
89.3999280999997,-4.91223334093248,178.758330249198,178.825810972234,91.5740772789096
89.4335012999945,-5.81415712957916,186.320508075689,186.411201789781,91.7873426976874
89.4667518999922,-5.44813172579473,187.686533479473,187.765590534696,91.6627049218405
89.4988269999885,-5.44813172579473,187.686533479473,187.765590534696,91.6627049218405
89.5315655000013,-3.35005551444141,190.052558883258,190.082082296107,91.009847840195
89.5660653999948,1.34609690826522,193.918584287042,193.923256234979,89.6022844679573
89.599902899994,28.1473670974872,247.497422611929,249.092851109919,83.5117474393732
89.6338220999896,38.1377481542537,260.193575034635,262.973733143791,81.6612769666541
89.6668806999951,41.4678751731759,264.425625842204,267.657423348241,81.0873262063781
89.716700399993,58.7883832488647,274.425625842204,280.65191630185,77.9086580357225
89.7500742999982,74.742865920769,284.791651245989,294.436377890822,75.2945085549925
89.7835246999894,78.2069675359068,286.791651245989,297.263823893126,74.7465432177153
89.817023399999,83.037094554829,288.425625842204,300.140801482529,73.9390083262555
89.851520199998,88.8672215737512,288.327549630851,301.712046405789,72.8698543246825
89.8835728999984,95.5633739964578,288.729473419498,304.133305099404,71.6865441188767
89.9171151999908,104.527475611596,281.203193977869,300.002049094815,69.6091391378444
89.9503039999981,110.259526419164,275.274990747593,296.535805084759,68.1717651760488
89.9837956999982,111.625551822949,274.908965343809,296.707268273262,67.9006089030869
90.0171733999887,111.625551822949,274.908965343809,296.707268273262,67.9006089030869
90.0505077999987,111.625551822949,274.908965343809,296.707268273262,67.9006089030869
